taxID,Organism
2048781,Escherichia coli O27:H7
2049486,Shigella flexneri 7b
2049589,Pseudomonas sp. HLS-6
2051905,Enterobacter sp. CRENT-193
2052938,Enterobacteriaceae bacterium S05
2053832,Bacillus sp. HBCD-sjtu
2057741,Bradyrhizobium sp. SK17
2057791,Enterococcus sp. CR-Ec1
2060307,Enterococcus sp. FDAARGOS_375
2060312,Altererythrobacter sp. B11
2066049,Citrobacter freundii complex sp. CFNIH2
2066051,Enterobacteriaceae bacterium ENNIH1
2067572,Pseudomonas sp. NC02
2069256,Pseudomonas sp. XWY-1
2070197,Enterococcus phage PMBT2
2070348,Microbacterium sp. SGAir0570
2070463,Lysinibacillus sp. SGAir0095
2072503,Actinoalloteichus sp. AHMU CJ021
2073078,Pseudomonas sp. DTU12.3
2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
2077137,Enterobacter cloacae complex sp. FDA-CDC-AR_0132
2077147,Citrobacter freundii complex sp. CFNIH3
2077148,Citrobacter freundii complex sp. CFNIH4
2077149,Citrobacter freundii complex sp. CFNIH9
2079290,Pseudomonas phage PollyC
2079596,Acinetobacter sp. SWBY1
2081702,Actinomyces sp. oral taxon 897
2081703,Peptostreptococcaceae bacterium oral taxon 929
2082188,Sphingobium sp. YG1
2083054,Pseudomonas sp. LG1D9
2083055,Pseudomonas sp. LH1G9
2086584,Massilistercora timonensis
2086585,Maliibacterium massiliense
2093856,Butyricimonas faecalis
2093857,Dysosmobacter welbionis
2094242,Victivallales bacterium CCUG 44730
2099788,Lactobacillus sp. CBA3605
2099789,Lactobacillus sp. CBA3606
2100422,Idiomarina sp. OT37-5b
2107999,Lactobacillus paragasseri
2108362,Lactobacillus sp. D1501
2109685,Olsenella sp. GAM18
2109687,Oscillibacter sp. PEA192
2109688,Clostridiales bacterium CCNA10
2109690,Lachnospiraceae bacterium Choco86
2109691,Lachnospiraceae bacterium GAM79
2109692,Erysipelotrichaceae bacterium GAM147
2109913,Melaminivora suipulveris
2126982,Escherichia coli O18:H1
2138084,Lactobacillus sp. Koumiss
2144175,Megasphaera stantonii
2153354,Klebsiella huaxiensis
2153385,Lelliottia sp. WB101
2161821,Dialister massiliensis
2169540,Lysinibacillus sp. 2017
2169583,Pseudomonas sp. SXM-1
2169934,Human associated huchismacovirus 1
2173034,Petrocella atlantisensis
2175688,Enterococcus phage vB_EfaS_AL2
2211108,Sulfuricystis multivorans
2259623,Oenococcus sp. UCMA 16435
2259647,Raoultella sp. X13
2267618,Klebsiella sp. P1CD1
2268024,Ephemeroptericola cinctiostellae
2282124,Stenotrophomonas sp. ASS1
2282309,Leclercia sp. W17
2282310,Leclercia sp. W6
2303750,Stenotrophomonas sp. G4
2319843,Hymenobacter oligotrophus
2320270,Pseudomonas sp. DG56-2
2320868,Clostridium manihotivorum
2339259,Yersinia hibernica
2364787,Alistipes megaguti
2382163,Streptococcus koreensis
2419774,Protaetiibacter intestinalis
2420300,Acinetobacter sp. FDAARGOS_493
2420301,Acinetobacter sp. FDAARGOS_494
2420305,Acinetobacter sp. FDAARGOS_560
2420306,Serratia sp. FDAARGOS_506
2420308,Streptococcus sp. FDAARGOS_520
2420309,Streptococcus sp. FDAARGOS_521
2420310,Streptococcus sp. FDAARGOS_522
2420313,Enterococcus sp. FDAARGOS_553
2447890,Serratia sp. 1D1416
2448483,Serratia sp. 3ACOL1
2479367,Buttiauxella sp. 3AFRM03
2479546,Vibrio zhugei
2479767,Blautia sp. SC05B48
2480625,Plantibacter sp. PA-3-X8
2480908,[Mycobacterium] chelonae subsp. gwanakae
2482769,Serratia sp. P2ACOL2
2485839,Serratia sp. LS-1
2485926,Atopobiaceae bacterium
2487118,Intestinibaculum porci
2487150,Phytobacter sp. MRY16-398
2488567,Klebsiella sp. FDAARGOS_511
2489595,Glaciecola amylolytica
2490633,Streptococcus periodonticum
2490851,Pantoea sp. CCBC3-3-1
2490853,Rhodococcus sp. NJ-530
2492396,Kosakonia sp. CCTCC M2018092
2494234,Sutterella megalosphaeroides
2494701,Enterobacter chengduensis
2496265,Jeotgalibaca ciconiae
2496551,Shigella phage pSf-1
2496837,Brevibacillus marinus
2496847,Sulfuricystis thermophila
2497860,Cellulosilyticum sp. WCF-2
2497863,Janthinobacterium sp. 17J80-10
2498113,Limnobaculum zhutongyuii
2498848,Pseudomonas sp. MPC6
2500132,Enterobacter sp. N18-03635
2500152,Salmonella enterica subsp. salamae serovar 42:r:-
2500542,Salmonella sp. SSDFZ54
2500543,Salmonella sp. SSDFZ69
2500548,Acetobacter oryzoeni
2507160,Aminipila luticellarii
2507161,Acidilutibacter cellobiosedens
2507162,Caproiciproducens sp. NJN-50
2511819,Salmonella enterica subsp. enterica serovar Brancaster
2528203,Bacteroides sp. A1C1
2529121,Citrobacter sp. ABFQG
2546350,Citrobacter arsenatis
2557994,Sphingobacterium sp. CZ-2
2562449,Citrobacter tructae
2562451,Vagococcus xieshaowenii
2564099,Ruminococcus bovis
2564310,Salmonella enterica subsp. enterica serovar Carmel
2564436,Salmonella enterica subsp. enterica serovar Florida
2565914,Enterobacter sp. 18A13
2566012,Citrobacter sp. CF971
2572087,Candidatus Saccharibacteria bacterium oral taxon 955
2572088,Candidatus Nanosynbacter featherlites
2572089,TM7 phylum sp. oral taxon 952
2572577,Salinimonas iocasae
2575375,Pantoea sp. SO10
2575923,Brevibacterium sp. CS2
2576376,Streptococcus sp. 1643
2576406,Citrobacter sp. TBCP-5362
2576606,Duncaniella sp. B8
2577863,"Salmonella enterica subsp. salamae serovar 56:z10:e,n,x"
2579247,Salmonella enterica subsp. enterica serovar Rough O:-:-
2582419,Dialister hominis
2582830,Enterococcus sp. M190262
2583577,Raoultella sp. NCTC 9189
2583584,Streptococcus sp. NCTC 11567
2583585,Streptococcus sp. NCTC 10228
2583588,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-"
2584943,Longibaculum sp. KGMB06250
2584944,Sutterella faecalis
2585117,Alistipes onderdonkii subsp. vulgaris
2585118,Alistipes communis
2585119,Alistipes dispar
2590777,Rhizobium sp. NIBRBAC000502774
2592065,Escherichia coli O1:H42
2592351,Carnobacterium sp. PL12RED10
2592352,Carnobacterium sp. PL26RED25
2592354,Carnobacterium sp. PL24RED07
2592355,Carnobacterium sp. PL17GRE32
2594269,Chryseobacterium sp. SNU WT5
2594473,Sphingomonas xanthus
2594789,Lachnospiraceae bacterium KGMB03038
2601898,Noviherbaspirillum sp. UKPF54
2603296,Enterococcus sp. DA9
2605620,Escherichia coli O80:H26
861208,Agrobacterium tumefaciens
46170,Staphylococcus aureus
147467,Mammaliicoccus sciuri
1570328,Mycolicibacterium neoaurum
1653479,Rhodococcus fascians
1546149,Diaphorobacter nitroreducens
1226298,Lacticaseibacillus paracasei subsp. paracasei ATCC 25302 = DSM 5622 = JCM 8130
1156433,Streptococcus ilei
219334,Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393
2546450,Stenotrophomonas indicatrix
1476577,Candidatus Nanosynbacter lyticus
671223,Cutibacterium modestum
2585755,Alistipes onderdonkii subsp. vulgaris
2585756,Alistipes communis
570374,Corynebacterium sanguinis
741091,Rahnella aceris
2213057,Stutzerimonas frequens
866775,Aerococcus sp. Group 1
