taxID,Organism
1248902,Escherichia coli O145:H28 str. RM13514
1248903,Escherichia coli O145:H28 str. RM12761
1248915,Escherichia coli O145:H28 str. RM13516
1254439,Bifidobacterium thermophilum RBL67
1258574,Streptococcus gallolyticus subsp. gallolyticus DSM 16831
1259844,Pseudomonas sp. FGI182
1259973,Klebsiella electrica
1261127,Citrobacter amalonaticus Y19
1261557,Enterococcus faecalis str. Symbioflor 1
1262462,Yersinia enterocolitica (type O:5) str. YE53/03
1262515,Leuconostoc phage LN03
1262516,Leuconostoc phage LN04
1262517,Leuconostoc phage phiLN12
1262518,Leuconostoc phage LN25
1262519,Leuconostoc phage LN34
1262520,Leuconostoc phage phiLN6B
1262521,Leuconostoc phage phiLNTR3
1262522,Leuconostoc phage P793
1262523,Leuconostoc phage phiLNTR2
1262533,Lactococcus phage 340
1262535,Lactococcus phage jm2
1262536,Lactococcus phage jm3
1262537,Lactococcus phage P680
1262538,Lactococcus phage phi7
1263550,Edwardsiella piscicida
1263829,Bibersteinia trehalosi USDA-ARS-USMARC-188
1263831,Bibersteinia trehalosi USDA-ARS-USMARC-189
1263832,Bibersteinia trehalosi USDA-ARS-USMARC-190
1265478,Enterobacteriaceae bacterium bta3-1
1265601,Streptomyces sp. PAMC 26508
1266738,Proteus mirabilis BB2000
1266844,Acetobacter pasteurianus 386B
1266845,Carnobacterium inhibens subsp. gilichinskyi
1266923,Brachyspira hyodysenteriae ATCC 27164
1267169,Streptococcus phage phiBHN167
1267562,Cupriavidus gilardii CR3
1267577,Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)
1267754,Corynebacterium urealyticum DSM 7111
1271752,Riemerella anatipestifer RA-CH-2
1271862,Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921
1271863,Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050
1271864,Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069
1273173,Campylobacter coli CVM N29710
1273687,Mycobacterium sp. VKM Ac-1817D
1273707,Hollowayvirus H66
1273712,Staphylococcus phage JS01
1274814,Escherichia coli APEC O78
1276282,Staphylococcus pasteuri SP1
1276647,Streptococcus suis TL13
1276648,Cutibacterium acnes hdn-1
1279008,Pseudomonas aeruginosa PA1R
1279031,Agrobacterium sp. 33MFTa1.1
1280938,Pseudomonas aeruginosa B136-33
1281282,Xanthomonas campestris pv. campestris str. CN14
1281283,Xanthomonas campestris pv. campestris str. CN15
1282356,Pseudomonas poae RE*1-1-14
1282357,Shigella flexneri 2003036
1282358,Shigella flexneri Shi06HN006
1282737,Flaviflexus salsibiostraticola
1283291,Pseudomonas sp. URMO17WK12:I11
1284663,Lactiplantibacillus plantarum ZJ316
1284798,Klebsiella pneumoniae DMC1097
1284804,Klebsiella pneumoniae UHKPC07
1285583,Corynebacterium casei LMG S-19264
1286170,Raoultella ornithinolytica B6
1286171,Peptoclostridium acidaminophilum DSM 3953
1287055,Brachyspira hampsonii
1287066,Enterococcus faecalis DENG1
1288122,Edwardsiella piscicida C07-087
1289591,Rhodococcus erythropolis R138
1291540,Methanomethylophilus alvi
1291742,Paucilactobacillus hokkaidonensis JCM 18461
1293592,Latilactobacillus curvatus JCM 1096 = DSM 20019
1295009,Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1
1295140,Haemophilus influenzae CGSHiCZ412602
1295826,Lactococcus cremoris subsp. cremoris KW2
1296536,Enterobacter hormaechei subsp. xiangfangensis
1296540,Paucilactobacillus nenjiangensis
1296669,Aquabacterium olei
1296990,Komagataeibacter xylinus E25
1297617,Intestinimonas butyriciproducens
1298593,Thalassolituus oleivorans MIL-1
1298917,Salmonella enterica subsp. enterica serovar Pullorum str. S06004
1299044,Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064
1300150,Enterococcus mundtii QU 25
1300165,Kosakonia cowanii JCM 10956 = DSM 18146
1300221,Lactiplantibacillus plantarum DOMLa
1300227,Bifidobacterium longum subsp. longum GT15
1300914,Mucilaginibacter sp. PAMC 26640
1301098,Pseudomonas knackmussii B13
1302308,Rhodococcus sp. P1Y
1302650,Bacillus subtilis subsp. subtilis str. BAB-1
1302863,Streptococcus cristatus AS 1.3089
1303024,Mycobacteroides abscessus subsp. bolletii 50594
1304873,Pasteurella multocida subsp. multocida OH4807
1304892,Xanthomonas axonopodis Xac29-1
1304922,Klebsiella pneumoniae 500_1420
1305708,Clostridium phage vB_CpeS-CP51
1305849,Enterococcus faecium Aus0085
1306993,Pseudomonas soli
1307427,Fusobacterium vincentii ChDC F8
1307428,Fusobacterium nucleatum subsp. nucleatum ChDC F316
1307442,Fusobacterium hwasookii ChDC F174
1307443,Fusobacterium hwasookii ChDC F206
1307444,Fusobacterium hwasookii ChDC F300
1307763,Kiritimatiella glycovorans
1307832,Tannerella forsythia 3313
1307833,Tannerella forsythia KS16
1308896,Staphylococcus phage StauST398-4
1308980,Klebsiella michiganensis HKOPL1
1309806,Streptococcus agalactiae 09mas018883
1309807,Streptococcus agalactiae ILRI005
1311757,Escherichia coli ACN001
1314884,Lactobacillus acidophilus La-14
1315283,Pseudoalteromonas translucida KMM 520
1316593,Capnocytophaga sp. oral taxon 864
1316596,Capnocytophaga sp. oral taxon 878
1316933,Lacticaseibacillus rhamnosus LOCK900
1318634,Lacticaseibacillus rhamnosus LOCK908
1322345,Escherichia coli ATCC 25922
1323661,Staphylococcus aureus CA-347
1324352,Chryseobacterium gallinarum
1324960,Aeromonas salmonicida subsp. pectinolytica 34mel
1325090,Bradyrhizobium guangdongense
1325724,Brevundimonas vancanneytii
1327988,Lactiplantibacillus plantarum 16
1328324,Klebsiella pneumoniae subsp. pneumoniae KPNIH27
1328859,Escherichia coli O157:H7 str. SS17
1328866,Rathayibacter festucae DSM 15932
1329907,Escherichia coli APEC IMT5155
1330043,Bacillus bombysepticus str. Wang
1330457,Escherichia coli O157:H7 str. SS52
1331671,Pseudomonas putida H8234
1331682,Brachybacterium ginsengisoli
1332188,Candidatus Saccharimonas aalborgensis
1332264,Tessaracoccus aquimaris
1333848,Citrobacter freundii CFNIH1
1333849,Enterobacter hormaechei subsp. hoffmannii ECR091
1333850,Enterobacter cloacae ECNIH2
1333851,Enterobacter hormaechei subsp. hoffmannii ECNIH3
1333852,Klebsiella oxytoca KONIH1
1334187,Haemophilus influenzae KR494
1334193,[Enterobacter] lignolyticus
1334564,Serratia marcescens SM39
1335303,Escherichia coli O104:H21 str. CFSAN002236
1335613,Gordonibacter urolithinfaciens
1335916,Escherichia coli LY180
1338689,Pseudomonas sp. JY-Q
1340495,Limosilactobacillus reuteri I5007
1340534,Salmonella phage Jersey
1340750,Escherichia phage JH2
1340847,Streptococcus suis T15
1340851,Pseudomonas aeruginosa RP73
1343064,Staphylococcus aureus subsp. aureus ST772-MRSA-V
1344042,Enterococcus faecium T110
1345695,Clostridium saccharobutylicum DSM 13864
1345702,Yersinia pestis 2944
1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219
1346614,Serratia liquefaciens ATCC 27592
1348623,Priestia megaterium NBRC 15308 = ATCC 14581
1348660,Serratia plymuthica S13
1348662,Corynebacterium argentoratense DSM 44202
1349754,Peribacillus simplex NBRC 15720 = DSM 1321
1349826,Campylobacter jejuni subsp. jejuni D42a
1349827,Campylobacter jejuni subsp. jejuni M129
1351740,Yersinia phage PST
1351755,Clostridium chauvoei JF4335
1352940,Elizabethkingia anophelis FMS-007
1353243,Streptococcus anginosus subsp. whileyi MAS624
1354240,Riemerella anatipestifer CH3
1354302,Aeromonas hydrophila 4AK4
1355100,Escherichia coli JJ1886
1355101,Escherichia coli JJ1887
1357825,Enterobacteria phage fiAA91-ss
1358004,Xanthomonas campestris pv. campestris str. CN03
1358015,Xanthomonas campestris pv. campestris str. CN17
1358017,Xanthomonas campestris pv. campestris str. CN12
1358019,Xanthomonas campestris pv. campestris str. CN18
1358027,Limosilactobacillus reuteri TD1
1358410,Campylobacter coli 15-537360
1358422,Escherichia coli PCN061
1365186,Klebsiella pneumoniae KP-1
1367477,Bacillus infantis NRRL B-14911
1368166,Staphylococcus aureus subsp. aureus SA268
1379690,Bacteroides ovatus V975
1379702,Methanobacterium sp. MB1
1380360,Lactobacillus gasseri DSM 14869
1380361,Lacticaseibacillus rhamnosus DSM 14870
1380908,Klebsiella pneumoniae JM45
1381124,Limosilactobacillus fermentum 3872
1382510,Salmonella bongori serovar 48:z41:-- str. RKS3044
1382920,Helicobacter pylori oki102
1382921,Helicobacter pylori oki112
1383885,Flagellimonas maritima
1384061,Pseudomonas putida S13.1.2
1384484,Adlercreutzia equolifaciens DSM 19450
1385385,Streptococcus phage TP-778L
1385938,Bifidobacterium breve 12L
1385939,Bifidobacterium breve JCM 7017
1385940,Bifidobacterium breve JCM 7019
1385941,Bifidobacterium breve NCFB 2258
1385942,Bifidobacterium breve 689b
1386967,Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983
1388749,Campylobacter lari NCTC 11845
1390185,Pseudoalteromonas sp. DL-6
1390395,Sphingomonas sp. LK11
1391190,Pseudomonas phage MP48
1391224,Escherichia phage vB_EcoM_PhAPEC2
1392005,Comamonas testosteroni TK102
1392231,Streptococcus phage 20617
1392499,Klebsiella pneumoniae subsp. pneumoniae 1158
1392500,Klebsiella pneumoniae HK787
1392854,Escherichia coli M8
1399029,Salmonella enterica subsp. enterica serovar Anatum str. CFSAN003961
1399047,Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
1399116,Lactococcus lactis subsp. lactis KLDS 4.0325
1399941,Lactobacillus phage phiJB
1399949,Staphylococcus phage YMC/09/04/R1988
1400053,Bacteroidales bacterium CF
1400868,Pseudomonas aeruginosa VRFPA04
1401254,Serratia marcescens SMB2099
1401325,Ornithobacterium rhinotracheale ORT-UMN 88
1401688,Escherichia coli APEC O18
1403335,Porphyromonas gingivalis 381
1403336,Porphyromonas gingivalis AJW4
1403338,Porphyromonas gingivalis A7A1-28
1403449,Streptococcus equi subsp. zooepidemicus CY
1404245,Corynebacterium glyciniphilum AJ 3170
1406512,Candidatus Methanomassiliicoccus intestinalis
1407493,Shigella phage SfIV
1408178,Streptococcus thermophilus ASCC 1275
1408186,Lactobacillus johnsonii N6.2
1408189,Corynebacterium lactis RW2-5
1408206,Pediococcus pentosaceus SL4
1408272,Pseudomonas aeruginosa LES431
1410605,Bifidobacterium pseudolongum subsp. globosum DSM 20092
1410916,Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588
1411095,Clostridium phage CDMH1
1411700,Pseudomonas aeruginosa DHS01
1414736,Lactobacillus phage J-1
1415629,Pseudomonas aeruginosa MTB-1
1415630,Pseudomonas sp. TKP
1415774,Clostridium botulinum 202F
1415775,Clostridium baratii str. Sullivan
1415784,Bacillus toyonensis BCT-7112
1416032,Shigella phage 75/02 Stx
1416334,Lactobacillus phage phi jlb1
1416915,Aeromonas hydrophila NJ-35
1417985,Bacillus thuringiensis LM1212
1421338,Enterobacter asburiae L1
1423720,Companilactobacillus alimentarius DSM 20249
1423721,Amylolactobacillus amylophilus DSM 20533 = JCM 1125
1423723,Lactobacillus amylovorus DSM 20531
1423778,Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
1423822,Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
1423833,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
1424294,Geosporobacter ferrireducens
1426844,Helicobacter pylori NY40
1427342,Pseudomonas aeruginosa SCV20265
1427374,Streptococcus agalactiae CNCTC 10/84
1428454,Clostridium beijerinckii NRRL B-598
1429399,Ralstonia solanacearum OE1-1
1429767,Erwinia phage Ea9-2
1432056,Mannheimia sp. USDA-ARS-USMARC-1261
1432658,Enterococcus phage IME-EF4
1433126,Mucinivorans hirudinis
1433513,Streptococcus gwangjuense
1434214,Mannheimia varigena USDA-ARS-USMARC-1312
1434215,Mannheimia varigena USDA-ARS-USMARC-1388
1434323,Escherichia phage HY01
1435044,Pseudomonas monteilii SB3078
1435056,Trueperella pyogenes TP8
1435058,Pseudomonas monteilii SB3101
1436299,Pasteurella multocida subsp. multocida str. HN07
1437363,Clostridium phage phiCDHM13
1437447,Streptococcus mutans UA159-FR
1437594,Bifidobacterium asteroides DSM 20089
1437605,Bifidobacterium actinocoloniiforme DSM 22766
1437824,Castellaniella defragrans 65Phen
1437838,Listeria monocytogenes R479a
1437875,Corynebacterium frankenforstense DSM 45800
1440052,Escherichia albertii KF1
1441627,Escherichia coli str. Sanji
1441930,Chania multitudinisentens RB-25
1443113,Yersinia enterocolitica LC20
1445858,Enterococcus phage IME-EFm1
1446494,Lacticaseibacillus paracasei N1115
1446701,Escherichia coli O169:H41
1446707,Escherichia coli O25:NM
1446746,Escherichia coli O6:H16
1447715,Bifidobacterium pseudolongum PV8-2
1447716,Bifidobacterium catenulatum PV20-2
1448139,Aeromonas hydrophila YL17
1448140,Pseudomonas aeruginosa YL84
1448273,Streptococcus phage DCC1738
1448274,Streptococcus phage K13
1448276,Streptococcus phage IC1
1449437,Pseudomonas phage vB_PaeP_Tr60_Ab31
1449752,Staphylococcus epidermidis PM221
1451189,Corynebacterium falsenii DSM 44353
1452722,Priestia megaterium Q3
1453495,Yersinia aldovae 670-83
1453496,Hafnia alvei FB1
1453988,Campylobacter lari RM16712
1453990,Bacillus subtilis HJ5
1454583,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1783
1454584,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727
1454585,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1735
1454587,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1676
1454589,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1728
1454590,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1175
1454593,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765
1454594,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1766
1454598,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901
1454599,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1900
1454601,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1913
1454604,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904
1454609,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2009K-0792
1454614,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0938
1454616,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1923
1454618,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1925
1454619,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1926
1454620,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1927
1454621,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928
1454625,Salmonella enterica subsp. enterica serovar Newport str. CDC 2009K-1331
1454627,Salmonella enterica subsp. enterica serovar Newport str. CDC 2010K-2159
1454629,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0663
1454638,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898
1454641,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587
1454643,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-1702
1454647,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1810
1455062,Riemerella anatipestifer Yb2
1455315,Acinetobacter baumannii LAC-4
1458253,Streptococcus oralis subsp. dentisani
1458425,Serpentinimonas raichei
1458426,Serpentinimonas maccroryi
1458465,Megasphaera elsdenii 14-14
1458706,Escherichia phage phi191
1463164,Klebsiella quasipneumoniae subsp. similipneumoniae
1463165,Klebsiella quasipneumoniae
1468411,Enterobacteria phage 9g
1469502,Burkholderiales bacterium GJ-E10
1471761,Novibacillus thermophilus
1476887,Lactococcus phage P092
1476889,Lactococcus phage P162
1479019,Methylobacterium sp. C1
1484157,Pantoea sp. PSNIH2
1484158,Pantoea sp. PSNIH1
1486428,Enterococcus phage EFC-1
1487956,Corynebacterium sp. ATCC 6931
1493872,Chryseobacterium shandongense
1495144,methanogenic archaeon ISO4-H5
1495285,Escherichia phage vB_EcoM_112
1498168,Enterococcus phage ECP3
1498220,Staphylococcus phage phiSa119
1498227,Shigella phage POCJ13
1499308,Paracoccus mutanolyticus
1499973,Escherichia marmotae
1500686,Pseudomonas sp. Os17
1500687,Pseudomonas sp. St29
1500733,Lactobacillus phage Ld17
1500734,Lactobacillus phage Ld25A
1500735,Lactobacillus phage Ld3
1500822,Propionibacterium phage PHL150M00
1500828,Propionibacterium phage PHL179M00
1500832,Propionibacterium phage PHL308M00
1502658,Escherichia coli O2:H6
1505027,Staphylococcus phage 23MRA
1507806,Campylobacter fetus subsp. testudinum
1508404,Jeotgalibacillus malaysiensis
1508644,Candidatus Arthromitus sp. SFB-mouse-NL
1508671,Escherichia typing phage 1
1508678,Escherichia coli O157 typing phage 3
1511761,Leuconostoc suionicum
1513890,Pseudomonas chlororaphis subsp. piscium
1514105,Erysipelothrix larvae
1515612,Sphingopyxis fribergensis
1520670,[Mycobacterium] stephanolepidis
1523415,Sphingomonas sp. AAP5
1524881,Enterobacteria phage Sf101
1526927,Planococcus sp. PAMC 21323
1527531,Escherichia phage HY02
1528099,Lawsonella clevelandensis
1531429,Berryella intestinalis
1532555,Brevundimonas sp. DS20
1536604,Leuconostoc phage Ln-8
1536769,Paenibacillus sp. FSL P4-0081
1536771,Paenibacillus sp. FSL R5-0912
1539298,Treponema sp. OMZ 838
1540094,Citrobacter phage Moogle
1540872,Candidatus Gracilibacteria bacterium HOT-871
1548918,Pseudomonas phage vB_PaeS_PAO1_Ab30
1551641,Shigella phage pSs-1
1552735,Lactobacillus phage Ldl1
1555238,Escherichia phage vB_EcoM-VpaE1
1560339,Enterobacter sp. E20
1560345,Sphingomonas panacis
1561223,Mycobacterium sp. QIA-37
1562970,Fermentimonas caenicola
1563222,Citrobacter pasteurii
1564114,Rhodococcus sp. B7740
1564681,Carnobacterium sp. CP1
1566358,Paenibacillus sp. IHBB 10380
1566990,Streptococcus phage SpSL1
1567022,Shigella phage SfMu
1567025,Salmonella phage vB_SPuM_SP116
1567484,Lactobacillus phage LfeInf
1567486,Escherichia phage P88
1570330,Bacillus sp. BH072
1572656,Ruminococcaceae bacterium CPB6
1572716,Salmonella phage Mushroom
1574141,Bacillus sp. YP1
1577791,Candidatus Methanoplasma termitum
1578828,Edwardsiella sp. EA181011
1582150,Clostridium phage phiCD111
1582151,Clostridium phage phiCD146
1582152,Clostridium phage phiCD211
1582153,Clostridium phage phiCD481-1
1582154,Clostridium phage phiCD505
1582155,Clostridium phage phiCD506
1582156,Clostridium phage phiMMP01
1582157,Clostridium phage phiMMP03
1582259,Gudongella oleilytica
1590550,Escherichia phage RCS47
1608473,Acinetobacter sp. NCu2D-2
1609968,Methanobrevibacter sp. YE315
1610493,Tessaracoccus flavus
1610836,Enterobacteria phage JenK1
1610837,Enterobacteria phage JenP1
1610838,Enterobacteria phage JenP2
1611545,Salmonella phage f18SE
1611770,Pseudomonas sp. MRSN 12121
1612173,Niveispirillum cyanobacteriorum
1617964,Shigella flexneri 4c
1618207,Psychromicrobium lacuslunae
1619308,Cnuibacter physcomitrellae
1619313,Duffyella gerundensis
1620419,Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
1628753,Bacillus sp. LM 4-2
1630135,Dermabacter vaginalis
1631871,Weissella jogaejeotgali
1636202,Escherichia phage vB_EcoM_AYO145A
1636204,Staphylococcus phage B166
1636205,Staphylococcus phage B236
1636603,Acinetobacter sp. ACNIH1
1636606,Aeromonas sp. ASNIH1
1636607,Aeromonas sp. ASNIH2
1636608,Aeromonas sp. ASNIH3
1636609,Aeromonas sp. ASNIH4
1636610,Pseudomonas sp. PONIH3
1639133,Citrobacter portucalensis
1640885,Enterococcus phage EFLK1
1642646,Petrimonas mucosa
1642647,Proteiniphilum saccharofermentans
1646498,Acinetobacter sp. TTH0-4
1647400,Enterococcus phage Ec-ZZ2
1647458,Salmonella phage SEN22
1647463,Salmonella phage SEN34
1648923,Bacillus paralicheniformis
1649239,Escherichia phage pro147
1649240,Escherichia phage pro483
1650654,Edwardsiella sp. LADL05-105
1652495,Corynebacterium crudilactis
1653478,Rhodococcus sp. PBTS 1
1654926,Escherichia phage HY03
1655305,Escherichia phage APCEc01
1655314,Escherichia phage APECc02
1655644,Parabacteroides phage YZ-2015a
1655645,Parabacteroides phage YZ-2015b
1658665,Mitsuaria sp. 7
1658672,Ottowia sp. oral taxon 894
1660067,Campylobacter pinnipediorum subsp. pinnipediorum
1660074,Campylobacter sp. RM8964
1660076,Campylobacter sp. RM12175
1660365,Escherichia phage PA2
1660368,Escherichia phage PA28
1662285,Methylophilus sp. TWE2
1664069,Bacillus glycinifermentans
1667168,Dermabacter jinjuensis
1667327,Klebsiella quasipneumoniae subsp. quasipneumoniae
1675036,Megasphaera hexanoica
1675531,Shigella phage Ss-VASD
1677857,Acetivibrio saccincola
1678128,Limnohabitans sp. 63ED37-2
1678129,Limnohabitans sp. 103DPR2
1679444,Akkermansia glycaniphila
1679721,Herbinix luporum
1682113,Mycobacterium adipatum
1690805,Propionibacterium phage PAC1
1692238,Enterobacter sp. FY-07
1696072,Microbacterium sp. CGR1
1697053,Thiopseudomonas alkaliphila
1699622,Psychrobacter sp. P2G3
1699624,Psychrobacter sp. P11G5
1701811,Streptococcus phage phiARI0004
1701812,Streptococcus phage phiARI0031
1701813,Streptococcus phage phiARI0131-1
1701814,Streptococcus phage phiARI0131-2
1701824,Streptococcus phage phiARI0460-1
1701826,Streptococcus phage phiARI0462
1701827,Streptococcus phage phiARI0468-1
1701828,Streptococcus phage phiARI0468-2
1701830,Streptococcus phage phiARI0468-4
1701842,Streptococcus phage phiARI0923
1701846,Citrobacter phage Mordin
1702043,Kocuria sp. BT304
1702170,Citrobacter sp. FDAARGOS_156
1702221,Faecalibaculum rodentium
1702287,Negativicoccus massiliensis
1703250,Citrobacter sp. CRE-46
1705617,Capnocytophaga sp. oral taxon 323
1710356,Salmonella enterica subsp. salamae serovar 57:z29:z42
1712675,Turicibacter sp. H121
1714373,Microbacterium sp. No. 7
1715860,Staphylococcus sp. AntiMn-1
1716143,Pseudodesulfovibrio indicus
1717717,Labilibaculum antarcticum
1720343,Pseudoalteromonas sp. 1_2015MBL_MicDiv
1720344,Psychrobacter sp. AntiMn-1
1720494,Escherichia phage slur02
1720495,Escherichia phage slur16
1720496,Escherichia phage slur03
1720497,Escherichia phage slur04
1720500,Escherichia phage slur07
1720504,Escherichia phage slur14
1723645,Rhodococcus sp. 008
1725232,Candidatus Desulfovibrio trichonymphae
1727163,Algoriphagus sanaruensis
1727214,Rhodococcus sp. H-CA8f
1732064,Staphylococcus phage StB20-like
1734925,Cutibacterium acnes subsp. acnes
1737425,Corynebacterium provencense
1739607,Lactobacillus phage CL1
1739608,Lactobacillus phage CL2
1739609,Lactobacillus phage iA2
1739610,Lactobacillus phage iLp84
1739611,Lactobacillus phage iLp1308
1742359,Cytobacillus dafuensis
1743016,Pseudomonas phage vB_PaeS_PM105
1747289,Enterococcus phage vB_EfaS_IME196
1747326,Enterococcus phage vB_EfaS_IME197
1750719,Kurthia sp. 11kri321
1754217,Pseudomonas phage phi3
1756993,Phytobacter sp. SCO41
1758179,Aeromonas sp. ASNIH5
1758189,Acinetobacter sp. ACNIH2
1758194,Achromobacter sp. AONIH1
1758196,Serratia sp. SSNIH1
1759399,Streptococcus sp. A12
1761012,Candidatus Formimonas warabiya
1761891,Pseudoalteromonas sp. 13-15
1763535,Hydrogenophaga crassostreae
1777052,Pseudomonas phage JBD44
1777053,Pseudomonas phage JBD69
1777054,Pseudomonas phage JBD93
1778540,Dickeya fangzhongdai
1784719,Leucobacter triazinivorans
1785995,Gemella sp. oral taxon 928
1785996,Leptotrichia sp. oral taxon 847
1788301,Pseudomonas versuta
1789224,Acinetobacter larvae
1789762,Methanosphaera sp. BMS
1792269,Staphylococcus phage CNPx
1793721,Stenotrophomonas sp. KCTC 12332
1795053,Microbacterium sp. PAMC 28756
1796613,Bacteroides caecimuris
1796616,Blautia pseudococcoides
1796646,Muribaculum intestinale
1805478,Olsenella timonensis
1805714,Christensenella massiliensis
1806506,Bacillus sp. BS34A
1807790,Rhodococcus sp. BH4
1808001,Acinetobacter sp. LoGeW2-3
1809055,Acinetobacter sp. DUT-2
1810504,Immundisolibacter cernigliae
1811193,Streptococcus pantholopis
1812934,Enterobacter hormaechei subsp. hoffmannii
1812935,Enterobacter roggenkampii
1813182,Geobacillus sp. JS12
1813771,Salmonella phage 118970_sal3
1813821,Shigella sp. PAMC 28760
1814957,Streptococcus phage 9871
1814958,Streptococcus phage 9872
1814960,Streptococcus phage 9874
1815510,Lactobacillus phage PLE3
1815511,Lactobacillus phage PLE2
1815590,Escherichia phage vB_EcoM-UFV13
1815955,Lactococcus phage PLgT-1
1815968,Salmonella phage SJ46
1825069,Streptococcus marmotae
1825976,Neorhizobium sp. NCHU2750
1827300,Pseudomonas sp. MYb193
1827305,Stenotrophomonas sp. MYb57
1827469,Brevundimonas sp. GW460-12-10-14-LB2
1827481,Enterobacter sp. ODB01
1833852,Desulforamulus ferrireducens
1834196,Lachnoclostridium sp. YL32
1834198,Hungateiclostridiaceae bacterium KB18
1834205,Burkholderiales bacterium YL45
1834207,Erysipelotrichaceae bacterium I46
1837130,Bacillus sp. FJAT-14266
1837867,Escherichia phage UFV-AREG1
1838137,Propionibacterium phage PFR1
1838138,Propionibacterium phage PFR2
1839799,Streptococcus sp. FDAARGOS_192
1839800,Yersinia sp. FDAARGOS_228
1841863,Gordonibacter massiliensis (ex Traore et al. 2017)
1842533,Acidovorax sp. RAC01
1843368,Sphingobium sp. RAC03
1847728,Companilactobacillus allii
1848517,Enterobacter sp. LU1
1848580,Hafnia sp. CBA7124
1848904,Capnocytophaga stomatis
1849031,Exiguobacterium sp. U13-1
1850093,Hymenobacter nivis
1850238,Rhizorhabdus dicambivorans
1851395,Actinomyces sp. Chiba101
1852373,Murdochiella vaginalis
1852374,Ezakiella massiliensis
1852377,Actinomyces pacaensis
1852641,Erwinia phage vB_EamP_Frozen
1855823,Macrococcoides canis
1856406,Bacillus sp. H15-1
1857100,Salmonella phage BPS15Q2
1858609,Acidovorax sp. T1
1862958,Lactococcus phage D4410
1862959,Lactococcus phage D4412
1862960,Lactococcus phage M5938
1862961,Lactococcus phage M6162
1862962,Lactococcus phage M6165
1863007,Shigella phage SHBML-50-1
1863008,Shigella phage SHFML-11
1863009,Shigella phage SHFML-26
1863011,Shigella phage SHSML-52-1
1867719,Phyllobacterium zundukense
1868135,Enterobacter sp. HK169
1868596,Pseudomonas phage MD8
1868599,Bacillus phage PfEFR-5
1869170,Rhizobium sp. S41
1870984,Anaerococcus mediterraneensis
1871021,Lachnoclostridium phocaeense
1871025,Ndongobacter massiliensis
1871034,Vaginimicrobium propionicum
1871111,Acinetobacter defluvii
1871678,Lactococcus phage 28201
1871681,Lactococcus phage 50101
1871687,Lactococcus phage 63301
1871690,Lactococcus phage 98201
1871692,Enterococcus phage SANTOR1
1873985,Salmonella phage IME207
1873990,Escherichia phage vB_EcoM_Alf5
1874362,Campylobacter pinnipediorum subsp. caledonicus
1874630,Clavibacter capsici
1879023,Mycobacterium sp. djl-10
1879049,Acinetobacter sp. WCHAc010034
1879050,Acinetobacter wuhouensis
1883374,Erwinia phage vB_EamM_Kwan
1884263,Selenomonas sp. oral taxon 920
1886807,Pseudomonas sp. TMW 2.1634
