taxID,Organism
1355101,Escherichia coli JJ1887
1357825,Enterobacteria phage fiAA91-ss
1357916,Sphingopyxis sp. QXT-31
1358004,Xanthomonas campestris pv. campestris str. CN03
1358015,Xanthomonas campestris pv. campestris str. CN17
1358017,Xanthomonas campestris pv. campestris str. CN12
1358019,Xanthomonas campestris pv. campestris str. CN18
1358027,Limosilactobacillus reuteri TD1
1358410,Campylobacter coli 15-537360
1358422,Escherichia coli PCN061
1365186,Klebsiella pneumoniae KP-1
1368166,Staphylococcus aureus subsp. aureus SA268
1379690,Bacteroides ovatus V975
1380360,Lactobacillus gasseri DSM 14869
1380361,Lacticaseibacillus rhamnosus DSM 14870
1380908,Klebsiella pneumoniae JM45
1381115,Staphylococcus aureus subsp. aureus Tager 104
1381124,Limosilactobacillus fermentum 3872
1384484,Adlercreutzia equolifaciens DSM 19450
1385385,Streptococcus phage TP-778L
1385937,Melissococcus plutonius S1
1385938,Bifidobacterium breve 12L
1385939,Bifidobacterium breve JCM 7017
1385940,Bifidobacterium breve JCM 7019
1385941,Bifidobacterium breve NCFB 2258
1385942,Bifidobacterium breve 689b
1389713,Mycobacterium paragordonae
1392231,Streptococcus phage 20617
1392476,Staphylococcus aureus subsp. aureus 6850
1392499,Klebsiella pneumoniae subsp. pneumoniae 1158
1392500,Klebsiella pneumoniae HK787
1392854,Escherichia coli M8
1399047,Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN004025
1399116,Lactococcus lactis subsp. lactis KLDS 4.0325
1399941,Lactobacillus phage phiJB
1400867,Acinetobacter baumannii ZW85-1
1400868,Pseudomonas aeruginosa VRFPA04
1401325,Ornithobacterium rhinotracheale ORT-UMN 88
1401639,Acinetobacter baumannii NCGM 237
1401688,Escherichia coli APEC O18
1402861,Priestia filamentosa
1403335,Porphyromonas gingivalis 381
1403336,Porphyromonas gingivalis AJW4
1403338,Porphyromonas gingivalis A7A1-28
1403390,Staphylococcus phage phiRS7
1403449,Streptococcus equi subsp. zooepidemicus CY
1404245,Corynebacterium glyciniphilum AJ 3170
1404258,Bacillus subtilis subsp. subtilis str. OH 131.1
1406512,Candidatus Methanomassiliicoccus intestinalis
1407462,Helicobacter pylori BM012A
1407463,Helicobacter pylori BM012S
1407493,Shigella phage SfIV
1408176,Campylobacter jejuni subsp. jejuni F38011
1408178,Streptococcus thermophilus ASCC 1275
1408186,Lactobacillus johnsonii N6.2
1408189,Corynebacterium lactis RW2-5
1408206,Pediococcus pentosaceus SL4
1410605,Bifidobacterium pseudolongum subsp. globosum DSM 20092
1410916,Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588
1411700,Pseudomonas aeruginosa DHS01
1414736,Lactobacillus phage J-1
1415165,Bacillus amyloliquefaciens LFB112
1415630,Pseudomonas sp. TKP
1415775,Clostridium baratii str. Sullivan
1415784,Bacillus toyonensis BCT-7112
1416012,Enterococcus phage IME_EF3
1416032,Shigella phage 75/02 Stx
1416334,Lactobacillus phage phi jlb1
1417985,Bacillus thuringiensis LM1212
1420012,Klebsiella pneumoniae 30660/NJST258_1
1420599,Pseudomonas protegens Cab57
1421338,Enterobacter asburiae L1
1423138,Bacillus velezensis SQR9
1423720,Companilactobacillus alimentarius DSM 20249
1423721,Amylolactobacillus amylophilus DSM 20533 = JCM 1125
1423723,Lactobacillus amylovorus DSM 20531
1423778,Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
1423822,Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
1423833,Latilactobacillus sakei subsp. sakei DSM 20017 = JCM 1157
1424294,Geosporobacter ferrireducens
1427342,Pseudomonas aeruginosa SCV20265
1427374,Streptococcus agalactiae CNCTC 10/84
1432056,Mannheimia sp. USDA-ARS-USMARC-1261
1432658,Enterococcus phage IME-EF4
1433126,Mucinivorans hirudinis
1433513,Streptococcus gwangjuense
1434324,Bacillus amyloliquefaciens UMAF6614
1435046,Shigella flexneri G1663
1435056,Trueperella pyogenes TP8
1435356,Rhodococcus pyridinivorans SB3094
1436299,Pasteurella multocida subsp. multocida str. HN07
1437447,Streptococcus mutans UA159-FR
1437605,Bifidobacterium actinocoloniiforme DSM 22766
1437838,Listeria monocytogenes R479a
1437875,Corynebacterium frankenforstense DSM 45800
1440052,Escherichia albertii KF1
1441467,Nitrospirillum amazonense CBAmc
1441627,Escherichia coli str. Sanji
1441629,Pseudomonas cichorii JBC1
1446494,Lacticaseibacillus paracasei N1115
1446701,Escherichia coli O169:H41
1446707,Escherichia coli O25:NM
1446746,Escherichia coli O6:H16
1447715,Bifidobacterium pseudolongum PV8-2
1447716,Bifidobacterium catenulatum PV20-2
1448274,Streptococcus phage K13
1448276,Streptococcus phage IC1
1449752,Staphylococcus epidermidis PM221
1451189,Corynebacterium falsenii DSM 44353
1452722,Priestia megaterium Q3
1452729,Bacillus thuringiensis HD1002
1453495,Yersinia aldovae 670-83
1453496,Hafnia alvei FB1
1453988,Campylobacter lari RM16712
1454382,Bacillus cereus D17
1454583,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1783
1454584,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727
1454585,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1735
1454586,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1736
1454587,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1676
1454588,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1677
1454589,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1728
1454590,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1175
1454592,Salmonella enterica subsp. enterica serovar Anatum str. CDC 06-0532
1454593,Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765
1454598,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1901
1454599,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1900
1454601,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1913
1454604,Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1904
1454612,Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2013K-0218
1454614,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0938
1454616,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1923
1454619,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1926
1454620,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1927
1454621,Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1928
1454625,Salmonella enterica subsp. enterica serovar Newport str. CDC 2009K-1331
1454627,Salmonella enterica subsp. enterica serovar Newport str. CDC 2010K-2159
1454629,Salmonella enterica subsp. enterica serovar Newport str. CDC 2012K-0663
1454638,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898
1454641,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587
1454643,Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-1702
1454647,Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1810
1455062,Riemerella anatipestifer Yb2
1458253,Streptococcus oralis subsp. dentisani
1458465,Megasphaera elsdenii 14-14
1463164,Klebsiella quasipneumoniae subsp. similipneumoniae
1463165,Klebsiella quasipneumoniae
1469502,Burkholderiales bacterium GJ-E10
1471761,Novibacillus thermophilus
1479019,Methylobacterium sp. C1
1484157,Pantoea sp. PSNIH2
1484158,Pantoea sp. PSNIH1
1486428,Enterococcus phage EFC-1
1487956,Corynebacterium sp. ATCC 6931
1498171,Staphylococcus phage SA97
1498220,Staphylococcus phage phiSa119
1498227,Shigella phage POCJ13
1499308,Paracoccus mutanolyticus
1499973,Escherichia marmotae
1500686,Pseudomonas sp. Os17
1500687,Pseudomonas sp. St29
1500733,Lactobacillus phage Ld17
1500734,Lactobacillus phage Ld25A
1500735,Lactobacillus phage Ld3
1502658,Escherichia coli O2:H6
1504981,Halomonas sp. KO116
1505026,Staphylococcus phage 3MRA
1505027,Staphylococcus phage 23MRA
1507806,Campylobacter fetus subsp. testudinum
1508404,Jeotgalibacillus malaysiensis
1511761,Leuconostoc suionicum
1513890,Pseudomonas chlororaphis subsp. piscium
1514105,Erysipelothrix larvae
1519999,Staphylococcus phage phiBU01
1523415,Sphingomonas sp. AAP5
1524881,Enterobacteria phage Sf101
1525173,Human circovirus VS6600022
1527519,Escherichia phage Av-05
1528099,Lawsonella clevelandensis
1531429,Berryella intestinalis
1532555,Brevundimonas sp. DS20
1534110,Pseudomonas sp. DR 5-09
1536604,Leuconostoc phage Ln-8
1536605,Leuconostoc phage Ln-9
1539298,Treponema sp. OMZ 838
1540872,Candidatus Gracilibacteria bacterium HOT-871
1545702,Lactobacillus sp. wkB8
1549858,Sphingomonas taxi
1552735,Lactobacillus phage Ldl1
1560339,Enterobacter sp. E20
1562970,Fermentimonas caenicola
1563222,Citrobacter pasteurii
1564114,Rhodococcus sp. B7740
1564681,Carnobacterium sp. CP1
1566990,Streptococcus phage SpSL1
1567022,Shigella phage SfMu
1567486,Escherichia phage P88
1570330,Bacillus sp. BH072
1570939,Rhodococcus sp. 2G
1572656,Ruminococcaceae bacterium CPB6
1574141,Bacillus sp. YP1
1578828,Edwardsiella sp. EA181011
1590550,Escherichia phage RCS47
1608473,Acinetobacter sp. NCu2D-2
1609968,Methanobrevibacter sp. YE315
1610576,Halomonas sp. R57-5
1611770,Pseudomonas sp. MRSN 12121
1617964,Shigella flexneri 4c
1618207,Psychromicrobium lacuslunae
1619313,Duffyella gerundensis
1620419,Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
1628753,Bacillus sp. LM 4-2
1630135,Dermabacter vaginalis
1631871,Weissella jogaejeotgali
1636204,Staphylococcus phage B166
1636205,Staphylococcus phage B236
1636603,Acinetobacter sp. ACNIH1
1636606,Aeromonas sp. ASNIH1
1636607,Aeromonas sp. ASNIH2
1636609,Aeromonas sp. ASNIH4
1636610,Pseudomonas sp. PONIH3
1639133,Citrobacter portucalensis
1642646,Petrimonas mucosa
1642647,Proteiniphilum saccharofermentans
1643450,Devosia sp. H5989
1644131,Janthinobacterium sp. 1_2014MBL_MicDiv
1646498,Acinetobacter sp. TTH0-4
1647408,Klebsiella phage KLPN1
1647465,Salmonella phage SEN4
1647466,Salmonella phage SEN5
1648923,Bacillus paralicheniformis
1649239,Escherichia phage pro147
1649240,Escherichia phage pro483
1650654,Edwardsiella sp. LADL05-105
1652495,Corynebacterium crudilactis
1653478,Rhodococcus sp. PBTS 1
1654928,Klebsiella phage PKO111
1655645,Parabacteroides phage YZ-2015b
1658671,Arsenicicoccus sp. oral taxon 190
1658672,Ottowia sp. oral taxon 894
1660074,Campylobacter sp. RM8964
1660076,Campylobacter sp. RM12175
1660368,Escherichia phage PA28
1664069,Bacillus glycinifermentans
1667168,Dermabacter jinjuensis
1667327,Klebsiella quasipneumoniae subsp. quasipneumoniae
1675036,Megasphaera hexanoica
1675531,Shigella phage Ss-VASD
1677857,Acetivibrio saccincola
1678678,Burkholderia sp. HB1
1679444,Akkermansia glycaniphila
1679721,Herbinix luporum
1682113,Mycobacterium adipatum
1692238,Enterobacter sp. FY-07
1695218,Paenibacillus sp. 32O-W
1696072,Microbacterium sp. CGR1
1697053,Thiopseudomonas alkaliphila
1698360,Klebsiella phage JD18
1701812,Streptococcus phage phiARI0031
1701813,Streptococcus phage phiARI0131-1
1701814,Streptococcus phage phiARI0131-2
1701830,Streptococcus phage phiARI0468-4
1701837,Streptococcus phage phiARI0746
1701842,Streptococcus phage phiARI0923
1702043,Kocuria sp. BT304
1702170,Citrobacter sp. FDAARGOS_156
1702221,Faecalibaculum rodentium
1702287,Negativicoccus massiliensis
1703250,Citrobacter sp. CRE-46
1705310,Burkholderia sp. IDO3
1705617,Capnocytophaga sp. oral taxon 323
1712675,Turicibacter sp. H121
1714373,Microbacterium sp. No. 7
1715860,Staphylococcus sp. AntiMn-1
1720344,Psychrobacter sp. AntiMn-1
1723645,Rhodococcus sp. 008
1725232,Candidatus Desulfovibrio trichonymphae
1727214,Rhodococcus sp. H-CA8f
1734925,Cutibacterium acnes subsp. acnes
1735038,Oryzomicrobium terrae
1737425,Corynebacterium provencense
1739607,Lactobacillus phage CL1
1739608,Lactobacillus phage CL2
1739609,Lactobacillus phage iA2
1739610,Lactobacillus phage iLp84
1739611,Lactobacillus phage iLp1308
1742359,Cytobacillus dafuensis
1747326,Enterococcus phage vB_EfaS_IME197
1750719,Kurthia sp. 11kri321
1756993,Phytobacter sp. SCO41
1758179,Aeromonas sp. ASNIH5
1758189,Acinetobacter sp. ACNIH2
1758194,Achromobacter sp. AONIH1
1758196,Serratia sp. SSNIH1
1759399,Streptococcus sp. A12
1761012,Candidatus Formimonas warabiya
1761016,Paraburkholderia caffeinilytica
1768242,Paucibacter sp. KCTC 42545
1777053,Pseudomonas phage JBD69
1778540,Dickeya fangzhongdai
1784719,Leucobacter triazinivorans
1785128,Acinetobacter lactucae
1785995,Gemella sp. oral taxon 928
1785996,Leptotrichia sp. oral taxon 847
1793721,Stenotrophomonas sp. KCTC 12332
1795043,Burkholderia sp. PAMC 26561
1795053,Microbacterium sp. PAMC 28756
1795630,Frondihabitans sp. PAMC 28766
1795874,Burkholderia sp. PAMC 28687
1796613,Bacteroides caecimuris
1796616,Blautia pseudococcoides
1796646,Muribaculum intestinale
1805478,Olsenella timonensis
1805714,Christensenella massiliensis
1806506,Bacillus sp. BS34A
1807790,Rhodococcus sp. BH4
1809055,Acinetobacter sp. DUT-2
1810705,Salmonella phage 118970_sal4
1812934,Enterobacter hormaechei subsp. hoffmannii
1812935,Enterobacter roggenkampii
1813182,Geobacillus sp. JS12
1813771,Salmonella phage 118970_sal3
1813779,Salmonella phage 103203_sal5
1813821,Shigella sp. PAMC 28760
1814128,Streptococcus halotolerans
1814957,Streptococcus phage 9871
1814958,Streptococcus phage 9872
1814960,Streptococcus phage 9874
1815510,Lactobacillus phage PLE3
1815511,Lactobacillus phage PLE2
1815955,Lactococcus phage PLgT-1
1815968,Salmonella phage SJ46
1820160,Human feces pecovirus
1823759,Desulfuromonas sp. DDH964
1825069,Streptococcus marmotae
1827300,Pseudomonas sp. MYb193
1827469,Brevundimonas sp. GW460-12-10-14-LB2
1827481,Enterobacter sp. ODB01
1834196,Lachnoclostridium sp. YL32
1834198,Hungateiclostridiaceae bacterium KB18
1834205,Burkholderiales bacterium YL45
1834207,Erysipelotrichaceae bacterium I46
1837130,Bacillus sp. FJAT-14266
1838137,Propionibacterium phage PFR1
1838138,Propionibacterium phage PFR2
1839798,Bacillus sp. FDAARGOS_235
1839799,Streptococcus sp. FDAARGOS_192
1839800,Yersinia sp. FDAARGOS_228
1841863,Gordonibacter massiliensis (ex Traore et al. 2017)
1842533,Acidovorax sp. RAC01
1842534,Sinorhizobium sp. RAC02
1842537,Hydrogenophaga sp. RAC07
1842727,Rhodoferax koreense
1847728,Companilactobacillus allii
1848517,Enterobacter sp. LU1
1848580,Hafnia sp. CBA7124
1849031,Exiguobacterium sp. U13-1
1850238,Rhizorhabdus dicambivorans
1851395,Actinomyces sp. Chiba101
1852373,Murdochiella vaginalis
1852374,Ezakiella massiliensis
1852377,Actinomyces pacaensis
1852625,Klebsiella phage vB_KpnM_KpV477
1853130,Pseudomonas silesiensis
1855823,Macrococcoides canis
1856406,Bacillus sp. H15-1
1858609,Acidovorax sp. T1
1862958,Lactococcus phage D4410
1862959,Lactococcus phage D4412
1862960,Lactococcus phage M5938
1862962,Lactococcus phage M6165
1868135,Enterobacter sp. HK169
1869170,Rhizobium sp. S41
1870984,Anaerococcus mediterraneensis
1871021,Lachnoclostridium phocaeense
1871025,Ndongobacter massiliensis
1871034,Vaginimicrobium propionicum
1871111,Acinetobacter defluvii
1871678,Lactococcus phage 28201
1871681,Lactococcus phage 50101
1871687,Lactococcus phage 63301
1871690,Lactococcus phage 98201
1874061,Sphingopyxis sp. EG6
1879023,Mycobacterium sp. djl-10
1879049,Acinetobacter sp. WCHAc010034
1879050,Acinetobacter wuhouensis
1884263,Selenomonas sp. oral taxon 920
1886807,Pseudomonas sp. TMW 2.1634
1888195,Streptococcus himalayensis
1889813,Anaerolineaceae bacterium oral taxon 439
1892404,Bacillus sp. ABP14
1897531,Propionibacterium phage Anatole
1897532,Propionibacterium phage B22
1897533,Propionibacterium phage B3
1897536,Propionibacterium phage E6
1897537,Propionibacterium phage G4
1898103,Rhodocyclaceae bacterium
1898207,Clostridiales bacterium
1898474,Macrococcus sp. IME1552
1902136,Streptococcus sp. NPS 308
1903686,Jeotgalibaca sp. PTS2502
1904944,Stenotrophomonas sp. LM091
1905288,Klebsiella sp. LTGPAF-6F
1905730,Pectobacterium parmentieri
1905847,Curtobacterium sp. BH-2-1-1
1906742,Microbacterium sp. BH-3-3-3
1907578,Lelliottia jeotgali
1911586,Marinilactibacillus sp. 15R
1912856,Peptoniphilus sp. ING2-D1G
1912871,Malaciobacter canalis
1912897,Blautia argi
1914525,Sphingopyxis sp. FD7
1914541,Rhizobium sp. Y9
1914861,Enterobacter sp. SA187
1915310,Enterobacter cloacae complex sp. ECNIH7
1916917,Microbacterium sp. 1.5R
1917421,Ketobacter alkanivorans
1917441,Streptococcus ruminantium
1920107,Aeromonas sp. ASNIH7
1920109,Enterobacteriaceae bacterium ENNIH2
1920110,Citrobacter sp. CFNIH10
1920114,Leclercia sp. LSNIH1
1920116,Leclercia sp. LSNIH3
1920128,Enterobacteriaceae bacterium ENNIH3
1920191,Delftia sp. HK171
1921421,Geobacillus genomosp. 3
1922217,Candidatus Erwinia haradaeae
1922222,Sphingorhabdus sp. Alg231-15
1922225,Erythrobacter sp. Alg231-14
1922226,Anderseniella sp. Alg231-50
1930071,Methylomusa anaerophila
1930557,Shewanella sp. FDAARGOS_354
1934254,Klebsiella sp. M5al
1935181,Shigella flexneri 1c
1935379,Leucobacter muris
1938334,Microbacterium sp. TPU 3598
1944646,Phoenicibacter congonensis
1954351,Escherichia coli APEC O2-211
1960083,Actinomyces gaoshouyii
1961362,Sphingomonas sp. NIC1
1971364,Halomonas sp. GT
1972068,Sulfurivermis fontis
1972431,Phytobacter ursingii
1972757,Klebsiella sp. PO552
1977566,Enterobacter sp. Crenshaw
1978467,Pseudomonas sp. AK6U
1980001,Cellulosimicrobium sp. TH-20
1986146,Desulfobulbus oralis
2003188,Parolsenella catena
2004644,Acinetobacter sp. WCHA45
2004646,Acinetobacter sp. WCHA55
2004650,Acinetobacter chinensis
2005046,Stenotrophomonas sp. WZN-1
2005388,Pseudomonas sp. RU47
2005469,Calothrix sp. NIES-4071
2005884,Thauera sp. K11
2009331,Bacillus sp. MD-5
2010829,Aerosticca soli
2013114,Citrobacter sp. 86
2014742,Vibrio tarriae
2015795,Klebsiella sp. LY
2018065,Roseomonas sp. FDAARGOS_362
2018067,Pseudomonas sp. FDAARGOS_380
2018305,Shewanella bicestrii
2019568,Citrobacter sp. 92
2021971,Streptococcus respiraculi
2024273,Salmonella enterica subsp. enterica serovar Sundsvall
2025492,Staphylococcus sp. M0911
2025876,Parabacteroides sp. CT06
2026186,Bacillus paranthracis
2026188,Bacillus tropicus
2026190,Bacillus mobilis
2026199,Paraburkholderia aromaticivorans
2026240,Klebsiella quasivariicola
2026248,Bacillus sp. 1s-1
2026657,Leuconostoc mesenteroides subsp. jonggajibkimchii
2027290,Providencia huaxiensis
2027405,Azoarcus sp. DD4
2027860,Mucilaginibacter rubeus
2027919,Enterobacter cloacae complex sp.
2030922,Enterococcus phage phiSHEF2
2030924,Enterococcus phage phiSHEF5
2033032,Aeromonas sp. CA23
2033438,Serratia sp. MYb239
2036206,Suicoccus acidiformans
2037915,Dickeya sp. Secpp 1600
2040624,Gemella sp. ND 6198
2041044,Eubacterium maltosivorans
2044467,Escherichia sp. E4742
2044912,Staphylococcus debuckii
2048775,Escherichia coli O114:H49
2048776,Escherichia coli O128:H27
2048777,Escherichia coli O15:H11
2048778,Escherichia coli O178:H19
2048779,Escherichia coli O182:H21
2048780,Escherichia coli O25:H16
2048781,Escherichia coli O27:H7
2048898,Microbacterium sp. Y-01
2049486,Shigella flexneri 7b
2049589,Pseudomonas sp. HLS-6
2049935,Bacillus sp. Lzh-5
2051905,Enterobacter sp. CRENT-193
2052936,Bacillus sp. Y-01
2052938,Enterobacteriaceae bacterium S05
2053832,Bacillus sp. HBCD-sjtu
2057246,Acidipropionibacterium virtanenii
2057741,Bradyrhizobium sp. SK17
2057791,Enterococcus sp. CR-Ec1
2057800,Actinomyces qiguomingii
2058136,Planococcus sp. MB-3u-03
2059875,Gordonia sp. YC-JH1
2060307,Enterococcus sp. FDAARGOS_375
2060312,Altererythrobacter sp. B11
2066049,Citrobacter freundii complex sp. CFNIH2
2066051,Enterobacteriaceae bacterium ENNIH1
2067572,Pseudomonas sp. NC02
2067957,Methylobacterium sp. DM1
2068654,Clostridium fermenticellae
2069256,Pseudomonas sp. XWY-1
2070348,Microbacterium sp. SGAir0570
2070463,Lysinibacillus sp. SGAir0095
2071621,Marinomonas sp. FW-1
2072503,Actinoalloteichus sp. AHMU CJ021
2073078,Pseudomonas sp. DTU12.3
2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
2077137,Enterobacter cloacae complex sp. FDA-CDC-AR_0132
2077147,Citrobacter freundii complex sp. CFNIH3
2077148,Citrobacter freundii complex sp. CFNIH4
2077149,Citrobacter freundii complex sp. CFNIH9
2079536,Actinomyces sp. Z16
2079596,Acinetobacter sp. SWBY1
2079806,Pseudomonadaceae bacterium SI-3
2080469,Zoogloeaceae bacteirum Par-f-2
2080759,Bacillus sp. DU-106
2081702,Actinomyces sp. oral taxon 897
2081703,Peptostreptococcaceae bacterium oral taxon 929
2082188,Sphingobium sp. YG1
2082193,Clostridiaceae bacterium 14S0207
2083054,Pseudomonas sp. LG1D9
2083055,Pseudomonas sp. LH1G9
2086584,Massilistercora timonensis
2086585,Maliibacterium massiliense
2093834,Bacillus sp. ZY-1-1
2093856,Butyricimonas faecalis
2093857,Dysosmobacter welbionis
2094242,Victivallales bacterium CCUG 44730
2099788,Lactobacillus sp. CBA3605
2099789,Lactobacillus sp. CBA3606
2107999,Lactobacillus paragasseri
2108362,Lactobacillus sp. D1501
2109685,Olsenella sp. GAM18
2109687,Oscillibacter sp. PEA192
2109688,Clostridiales bacterium CCNA10
2109690,Lachnospiraceae bacterium Choco86
2109691,Lachnospiraceae bacterium GAM79
2109692,Erysipelotrichaceae bacterium GAM147
2109913,Melaminivora suipulveris
2126069,Pseudomonas sp. LBUM920
2126319,Variovorax sp. PMC12
2126982,Escherichia coli O18:H1
2136172,Halomonas sp. SF2003
2136182,Acinetobacter cumulans
2138084,Lactobacillus sp. Koumiss
2144175,Megasphaera stantonii
2153354,Klebsiella huaxiensis
2153385,Lelliottia sp. WB101
2161821,Dialister massiliensis
2163011,Orrella marina
2169583,Pseudomonas sp. SXM-1
2171623,Miniimonas sp. S16
2173034,Petrocella atlantisensis
2185111,Sphingobium sp. LF-16
2201356,Pseudomonas sp. 31-12
2201999,Micromonospora sp. B006
2202825,Methylobacterium durans
2202828,Methylobacterium radiodurans
2203895,Psychrobacter sp. YP14
2217825,Bacillus sp. AR4-2
2217830,Bacillus sp. SH8-8
2217832,Bacillus sp. JAS24-2
2219057,Pseudomonas sp. LG1E9
2219696,Sphingomonas sp. FARSPH
2259340,Paracoccus suum
2259623,Oenococcus sp. UCMA 16435
2259647,Raoultella sp. X13
2267265,Bacillus sp. DM2
2267618,Klebsiella sp. P1CD1
2282124,Stenotrophomonas sp. ASS1
2282309,Leclercia sp. W17
2282310,Leclercia sp. W6
2282475,Achromobacter sp. B7
2303750,Stenotrophomonas sp. G4
2304606,Companilactobacillus zhachilii
2320868,Clostridium manihotivorum
2339259,Yersinia hibernica
2364787,Alistipes megaguti
2382163,Streptococcus koreensis
2419773,Lactococcus allomyrinae
2420300,Acinetobacter sp. FDAARGOS_493
2420301,Acinetobacter sp. FDAARGOS_494
2420305,Acinetobacter sp. FDAARGOS_560
2420306,Serratia sp. FDAARGOS_506
2420308,Streptococcus sp. FDAARGOS_520
2420309,Streptococcus sp. FDAARGOS_521
2420310,Streptococcus sp. FDAARGOS_522
2420313,Enterococcus sp. FDAARGOS_553
2447890,Serratia sp. 1D1416
2448483,Serratia sp. 3ACOL1
2448811,Bacillus sp. WR11
2479367,Buttiauxella sp. 3AFRM03
2479393,Pseudomonas sp. LTGT-11-2Z
2479546,Vibrio zhugei
2479767,Blautia sp. SC05B48
2480625,Plantibacter sp. PA-3-X8
2480908,[Mycobacterium] chelonae subsp. gwanakae
2482769,Serratia sp. P2ACOL2
2483110,Clostridium sp. JN-1
2483360,Thermus caldilimi
2485784,Erysipelothrix piscisicarius
2485839,Serratia sp. LS-1
2485926,Atopobiaceae bacterium
2487118,Intestinibaculum porci
2487150,Phytobacter sp. MRY16-398
2488567,Klebsiella sp. FDAARGOS_511
2490633,Streptococcus periodonticum
2490851,Pantoea sp. CCBC3-3-1
2490853,Rhodococcus sp. NJ-530
2492396,Kosakonia sp. CCTCC M2018092
2494234,Sutterella megalosphaeroides
2494701,Enterobacter chengduensis
2496265,Jeotgalibaca ciconiae
2496847,Sulfuricystis thermophila
2496867,Flaviflexus ciconiae
2497860,Cellulosilyticum sp. WCF-2
2498113,Limnobaculum zhutongyuii
2498848,Pseudomonas sp. MPC6
2500132,Enterobacter sp. N18-03635
2500152,Salmonella enterica subsp. salamae serovar 42:r:-
2500532,Paracoccus sp. Arc7-R13
2500542,Salmonella sp. SSDFZ54
2500543,Salmonella sp. SSDFZ69
2500546,Nocardioides yefusunii
2505979,Pseudomonas viciae
2506420,Periweissella cryptocerci
2507159,Clostridium sp. JN-9
2507160,Aminipila luticellarii
2507161,Acidilutibacter cellobiosedens
2507162,Caproiciproducens sp. NJN-50
2508168,Luteimonas sp. YGD11-2
2509458,Microbacterium protaetiae
2511819,Salmonella enterica subsp. enterica serovar Brancaster
2518370,Nocardioides euryhalodurans
2528203,Bacteroides sp. A1C1
2529121,Citrobacter sp. ABFQG
2546350,Citrobacter arsenatis
2546351,Thermaerobacter sp. FW80
2547598,Marinobacter sp. JH2
2547601,Porphyrobacter sp. YT40
2547962,Erwinia sp. QL-Z3
2557994,Sphingobacterium sp. CZ-2
2559074,Pseudomonas sp. S150
2562449,Citrobacter tructae
2562451,Vagococcus xieshaowenii
2564099,Ruminococcus bovis
2564310,Salmonella enterica subsp. enterica serovar Carmel
2564436,Salmonella enterica subsp. enterica serovar Florida
2565554,Sphingobium sp. PAMC28499
2565556,Sphingopyxis sp. PAMC25046
2565557,Psychrobacter sp. PAMC27889
2565559,Stenotrophomonas sp. PAMC25021
2565914,Enterobacter sp. 18A13
2566012,Citrobacter sp. CF971
2571029,Brachybacterium sp. SGAir0954
2571749,Novosphingobium sp. EMRT-2
2571750,Vagococcus zengguangii
2572087,Candidatus Saccharibacteria bacterium oral taxon 955
2572088,Candidatus Nanosynbacter featherlites
2572089,TM7 phylum sp. oral taxon 952
2575375,Pantoea sp. SO10
2575923,Brevibacterium sp. CS2
2576356,Bacillus sp. FDAARGOS_527
2576376,Streptococcus sp. 1643
2576406,Citrobacter sp. TBCP-5362
2576606,Duncaniella sp. B8
2577863,"Salmonella enterica subsp. salamae serovar 56:z10:e,n,x"
2579247,Salmonella enterica subsp. enterica serovar Rough O:-:-
2579935,Jejubacter calystegiae
2579977,Brevundimonas sp. SGAir0440
2582419,Dialister hominis
2582827,Bacillus sp. KBS0812
2582830,Enterococcus sp. M190262
